Kat_obrotu_pompy_deg,Skok_tloczka_mm
42.9119199777716,2.7498499797358162
43.01194776326758,2.753295696513816
43.111975548763546,2.756722532023266
43.21200333425952,2.760130462763966
43.31203111975549,2.763519465365358
43.41205890525146,2.766889516586688
43.51208669074743,2.7702405933171645
43.6121144762434,2.7735726725761176
43.71214226173937,2.776885731513157
43.81217004723534,2.7801797474083263
43.912197832731316,2.783454697672262
44.01222561822728,2.786710559846346
44.11225340372326,2.789947311602862
44.212281189219226,2.793164930745145
44.3123089747152,2.796363395207737
44.41233676021117,2.799542683056537
44.51236454570714,2.802702772488951
44.61239233120311,2.8058436418340422
44.712420116699086,2.80896526955268
44.81244790219505,2.8120676342376854
44.91247568769103,2.8151507146139805
45.012503473186996,2.8182144895387333
45.11253125868297,2.821258938001503
45.21255904417894,2.8242840391243837
45.31258682967491,2.827289772162146
45.41261461517088,2.830276116502384
45.512642400666856,2.833243051665652
45.61267018616282,2.8361905573056063
45.7126979716588,2.8391186132091453
45.812725757154766,2.8420271992965476
45.91275354265074,2.8449162956216107
46.01278132814671,2.8477858823717854
46.112809113642676,2.8506359398683156
46.21283689913865,2.8534664485663694
46.31286468463462,2.8562773890551743
46.41289247013059,2.8590687420581515
46.51292025562656,2.861840488433047
46.612948041122536,2.8645926091720626
46.712975826618504,2.867325085401988
46.81300361211448,2.870037898384328
46.913031397610446,2.872731029515432
47.01305918310642,2.875404460326622
47.11308696860239,2.878058172484318
47.21311475409836,2.880692147790167
47.31314253959433,2.8833063681811613
47.413170325090306,2.8859008157297708
47.51319811058627,2.8884754726440582
47.61322589608225,2.8910303212678055
47.713253681578216,2.8935653440806353
47.81328146707419,2.896080523698127
47.91330925257016,2.8985758428719413
48.01333703806613,2.901051284489934
48.1133648235621,2.903506831576275
48.213392609058076,2.9059424672915672
48.31342039455404,2.9083581749329563
48.41344818005002,2.910753937934252
48.513475965545986,2.913129739866036
48.61350375104196,2.915485564435778
48.71353153653793,2.9178213954879455
48.813559322033896,2.920137217004117
48.91358710752987,2.9224330131030887
49.01361489302584,2.9247087680409862
49.11364267852181,2.926964466211371
49.21367046401778,2.929200092145348
49.313698249513756,2.9314156305116703
49.413726035009724,2.933611066116848
49.5137538205057,2.9357863839052465
49.613781606001666,2.9379415689591952
49.71380939149764,2.9400766064990878
49.81383717699361,2.942191481883483
49.91386496248958,2.9442861806092053
50.01389274798555,2.9463606883114446
50.113920533481526,2.9484149907638555
50.213948318977494,2.9504490738786533
50.31397610447347,2.952462923706712
50.414003889969436,2.954456526437658
50.51403167546541,2.9564298683999684
50.61405946096138,2.9583829360610605
50.71408724645735,2.9603157160273876
50.81411503195332,2.96222819504453
50.914142817449296,2.9641203599972847
51.01417060294526,2.9659921979097583
51.11419838844124,2.967843695945452
51.214226173937206,2.9696748414073526
51.314253959433174,2.9714856217380197
51.41428174492915,2.9732760245196688
51.514309530425116,2.97504603747426
51.61433731592109,2.9767956484635807
51.71436510141706,2.978524845489327
51.81439288691303,2.980233616693191
51.914420672409,2.9819219503569347
52.014448457904976,2.9835898349024785
52.114476243400944,2.9852372588919738
52.21450402889692,2.986864211027887
52.314531814392886,2.988470680153071
52.41455959988886,2.9900566552508483
52.51458738538483,2.9916221254450814
52.6146151708808,2.993167080000249
52.71464295637677,2.9946915083215204
52.814670741872746,2.9961953999548276
52.914698527368714,2.9976787445869375
53.01472631286469,2.9991415320455213
53.114754098360656,3.0005837522992245
53.21478188385663,3.0020053954577386
53.3148096693526,3.0034064517718644
53.41483745484857,3.0047869116335817
53.51486524034454,3.0061467655761143
53.614893025840516,3.007486004273996
53.71492081133648,3.0088046185431327
53.81494859683245,3.010102599340867
53.914976382328426,3.0113799377660397
54.015004167824394,3.0126366250590504
54.11503195332037,3.013872652601918
54.215059738816336,3.0150880119183396
54.31508752431231,3.0162826946737487
54.41511530980828,3.0174566926753728
54.51514309530425,3.0186099978722893
54.61517088080022,3.019742602355479
54.715198666296196,3.020854498357885
54.815226451792164,3.021945678254459
54.91525423728814,3.023016134562221
55.015282022784106,3.0240658599403054
55.11530980828008,3.025094847190013
55.21533759377605,3.0261030892548613
55.31536537927202,3.0270905792206295
55.41539316476799,3.028057310315413
55.515420950263966,3.0290032759096603
55.615448735759934,3.0299284695162267
